Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,Y-Koordinate
BKA~BAUM-13666,85757,Reinbestand (Obstbaum),Heilbronn,HN Äussere Bezirke,Gemmingstal,Burgmal,,,518464711,5441750069
BKA~BAUM-13656,85748,Eichenart,Heilbronn,HN Äussere Bezirke,Gemmingstal,Sandbergsteige,,,518503187,5442200885
BKA~BAUM-13902,85991,Reinbestand (Laubbaum),Heilbronn,HN Äussere Bezirke,Gemmingstal,Hörnlis,,,518499948,5442282549
BKA-31593,31593,Feld-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.63,61,515258433,5442415559
BKA-31604,31604,Moor-Birke,Heilbronn,HN Äussere Bezirke,Südviertel,Neckarhalde,01.01.63,61,515253535,5442400065
BKA-31606,31606,Feld-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.63,61,515241140,5442392567
BKA-31611,31611,Japanischer Schnurbaum,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.63,61,515227255,5442378143
BKA-51615,51615,Rot-Buche,Heilbronn,HN Äussere Bezirke,Südviertel,Neckarhalde,01.01.59,65,515215449,5442367477
BKA-53048,53048,gemischter Bestand,Heilbronn,HN Äussere Bezirke,Südviertel,Neckarhalde,01.01.70,54,515236242,5442404863
BKA-51755,51755,Eschen-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Neckarhalde,01.01.70,54,515231544,5442396266
BKA-31620,31620,Schwarz- oder Roterle,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.73,51,515196159,5442371875
BKA~BAUM-4452,72786,Gelbe Trauer-Weide,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.01,23,515187251,5442365250
BKA-31621,31621,Schwarz- oder Roterle,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.84,40,515191260,5442358779
BKA-31623,31623,Eschen-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.70,54,515188262,5442354181
BKA-31668,31668,Winter-Linde,Heilbronn,HN Innenstadt,Südstadt,Knorrstraße,01.01.75,49,515428755,5442335990
BKA-67031,67031,Winter-Linde,Heilbronn,HN Innenstadt,Südstadt,Knorrstraße,01.01.99,25,515420459,5442339588
BKA-67032,67032,Winter-Linde,Heilbronn,HN Innenstadt,Südstadt,Knorrstraße,01.01.99,25,515412463,5442342787
BKA-31629,31629,Winter-Linde,Heilbronn,HN Innenstadt,Südstadt,Knorrstraße,01.01.82,42,515363385,5442363978
BKA-31640,31640,Chinesische Wild-Birne `Chanticleer`,Heilbronn,HN Äussere Bezirke,Südviertel,Neckarhalde,01.01.82,42,515260132,5442398065
BKA-28719,28719,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.72,52,515492915,5442124281
BKA~BAUM-4833,73169,Spitzahorn - Eurostar,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.04,20,515495115,5442132078
BKA-28717,28717,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.71,53,515498114,5442142074
BKA-28715,28715,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.67,57,515503114,5442165564
BKA-28714,28714,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.65,59,515508513,5442183456
BKA-28713,28713,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.75,49,515512812,5442198749
BKA-54789,54789,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.65,59,515517811,5442213942
BKA-28702,28702,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.75,49,515529307,5442245526
BKA-28700,28700,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.75,49,515532507,5442255721
BKA-31681,31681,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.65,59,515535906,5442265216
BKA-31680,31680,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.79,45,515523112,5442270012
BKA-28699,28699,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.67,57,515520212,5442260417
BKA-28701,28701,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.75,49,515517613,5442251022
BKA-28704,28704,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.83,41,515505816,5442211043
BKA-28712,28712,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.79,45,515501416,5442196150
BKA-28711,28711,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.79,45,515496818,5442181256
BKA-28710,28710,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.83,41,515492418,5442165663
BKA-28709,28709,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.79,45,515487919,5442150070
BKA-28708,28708,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.83,41,515485320,5442141573
BKA-28707,28707,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.79,45,515483120,5442134676
BKA-28706,28706,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.87,37,515480920,5442127179
BKA~BAUM-4835,73170,Spitzahorn - Eurostar,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.04,20,515478521,5442119982
BKA-28721,28721,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.65,59,515469615,5442043412
BKA-28722,28722,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.83,41,515467816,5442037515
BKA-28690,28690,Ahornblättrige Platane,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.55,69,515297203,5442065201
BKA-28685,28685,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515250127,5442102682
BKA-28686,28686,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515257323,5442098385
BKA-49163,49163,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.88,36,515269018,5442091389
BKA~BAUM-4566,72893,Rottriebiger Kolchischer-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.03,21,515277613,5442086292
BKA-28698,28698,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.85,39,515236633,5442110777
BKA~BAUM-1259,70006,Rottriebiger Kolchischer-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Gellertstraße,01.01.02,22,515222440,5442119371
BKA-28683,28683,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.95,29,515218787,5442121565
BKA-28682,28682,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.55,69,515213345,5442124668
BKA-28681,28681,Gewöhnliche Roßkastanie,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515197753,5442134061
BKA-28680,28680,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515185959,5442140557
BKA-28679,28679,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515171966,5442149052
BKA-28595,28595,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515165669,5442152650
BKA-28594,28594,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.47,77,515155174,5442158147
BKA-28677,28677,Gewöhnliche Roßkastanie,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.51,73,515190456,5442151453
BKA-28678,28678,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liebigstraße,01.01.55,69,515199652,5442144557
BKA-31644,31644,Ahornblättrige Platane,Heilbronn,HN Äussere Bezirke,Südviertel,Bönnigheimer Straße,01.01.70,54,515256426,5442263016
BKA-28903,28903,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.43,81,515221938,5441995028
BKA-28902,28902,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.47,77,515226536,5442001026
BKA-28901,28901,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.51,73,515232334,5442008822
BKA-28697,28697,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.63,61,515237132,5442015619
BKA-28696,28696,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.51,73,515251824,5442034912
BKA-28695,28695,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.63,61,515256222,5442040610
BKA-28694,28694,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.51,73,515262119,5442048906
BKA-28693,28693,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.55,69,515268817,5442057703
BKA-28692,28692,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.51,73,515273314,5442063601
BKA-28691,28691,Spitz-Ahorn  `Faassen's Black`,Heilbronn,HN Äussere Bezirke,Südviertel,Friedrich-Dürr-Straße,01.01.51,73,515278412,5442070498
BKA-32058,32058,Säulen - Kirsche,Heilbronn,HN Äussere Bezirke,Industriegebiet,Gaswerkstraße,,,515766635,5444070090
BKA-32059,32059,Säulen - Kirsche,Heilbronn,HN Äussere Bezirke,Industriegebiet,Gaswerkstraße,,,515764536,5444072289
BKA-32060,32060,Mammutbaumart,Heilbronn,HN Äussere Bezirke,Industriegebiet,Gaswerkstraße,,,515758938,5444070590
BKA-32061,32061,Rotholzart,Heilbronn,HN Äussere Bezirke,Industriegebiet,Gaswerkstraße,,,515753641,5444070190
BKA-32062,32062,Gemeine Hainbuche,Heilbronn,HN Äussere Bezirke,Industriegebiet,Gaswerkstraße,,,515740346,5444066092
BKA-31981,31981,Japanischer Schnurbaum,Heilbronn,HN Äussere Bezirke,Industriegebiet,Weipertstraße,,,515725446,5444256316
BKA-31594,31594,Ahornblättrige Platane,Heilbronn,HN Äussere Bezirke,Südviertel,Uferweg,01.01.95,129,515248008,5442414719
BKA-29242,29242,Gemeine Hainbuche,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515360911,5441522413
BKA-29248,29248,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515355863,5441523013
BKA-29239,29239,Feld-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515351285,5441521333
BKA~BAUM-6193,74507,Vogel-Kirsche `Plena`,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.05,19,515350785,5441517335
BKA~BAUM-6191,74506,Vogel-Kirsche `Plena`,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.05,19,515348686,5441510237
BKA-29442,29442,Walnuß,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515341588,5441487346
BKA-29464,29464,Gemeine Hainbuche,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515340708,5441484797
BKA-29441,29441,Holländische - Linde,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.45,79,515350394,5441492374
BKA-29446,29446,Feld-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.59,65,515366378,5441494643
BKA-29443,29443,Winter-Linde,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.45,79,515369407,5441503060
BKA-29245,29245,Hängebirke,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515373076,5441515935
BKA-29452,29452,Winter-Linde,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.45,79,515365178,5441488226
BKA-29447,29447,Winter-Linde,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.45,79,515357981,5441490245
BKA-29238,29238,Feld-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Liststraße,01.01.71,53,515352784,5441523732
BKA~BAUM-4819,73162,Feld - Ahorn Elsrijk,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.04,20,515304003,5441425868
BKA-29462,29462,Hängebirke,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.73,51,515297806,5441428067
BKA-29457,29457,Hängebirke,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.66,58,515235828,5441449760
BKA-29458,29458,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.54,70,515246224,5441446061
BKA-50110,50110,Blauglockenbaum,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.95,29,515448028,5441377309
BKA-29534,29534,Spitz-Ahorn `Emerald Queen`,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.98,26,515473310,5441394638
BKA~BAUM-569,69319,Blut-Spitz-Ahorn `Deborah`,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.00,24,515503517,5441398379
BKA~BAUM-561,69315,Blut-Spitz-Ahorn `Deborah`,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.00,24,515716823,5441461748
BKA-29537,29537,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.87,37,515430849,5441377686
BKA-29536,29536,Gemeine Hainbuche,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.63,61,515420254,5441380185
BKA-29463,29463,Hängebirke,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.71,53,515394369,5441382617
BKA-29507,29507,Gemeine Hainbuche,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.87,37,515383270,5441384983
BKA-29506,29506,Götterbaum,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.63,61,515372175,5441388982
BKA-29505,29505,Götterbaum,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.76,48,515358980,5441391881
BKA-29479,29479,Gemeine Hainbuche,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.63,61,515346286,5441396779
BKA-29476,29476,Hängebirke,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.63,61,515289110,5441416871
BKA-29475,29475,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.45,79,515271217,5441421969
BKA-29516,29516,Feld-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.91,33,515248925,5441427467
BKA-54263,54263,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Sontheimer Landwehr,01.01.95,29,515198246,5441462855
BKA-28988,28988,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.75,49,515454923,5441991938
BKA-28989,28989,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.75,49,515459420,5442007729
BKA-28971,28971,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.67,57,515447026,5442009229
BKA-28972,28972,Spitz-Ahorn,Heilbronn,HN Äussere Bezirke,Südviertel,Besigheimer Straße,01.01.67,57,515443129,5441995936
BKA~BAUM-7366,75604,Winterlinde `Greenspire`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Rampachertal,01.01.06,18,518133263,5443512852
BKA~BAUM-9503,77988,Kaiser-Linde `Pallida`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Rampachertal,01.01.10,14,518148712,5443550608
BKA~BAUM-9504,77989,Kaiser-Linde `Pallida`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Rampachertal,01.01.10,14,518129143,5443502032
BKA~BAUM-14020,86107,Gemeine Esche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Hinterer Hundsberg,,,518235577,5443667828
BKA~BAUM-14021,86108,Gemeine Esche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Hinterer Hundsberg,,,518238168,5443673394
BKA~BAUM-14022,86109,Gewöhnliche Eibe,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Hegelmaierstraße,,,518315796,5443642208
BKA~BAUM-8247,76572,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518428019,5444274828
BKA~BAUM-4639,72949,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.03,21,517992563,5443648570
BKA-52206,52206,Amberbaum,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.96,28,518090923,5443658169
BKA-51918,51918,Amberbaum,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Beutingerstraße,01.01.95,29,518085726,5443652371
BKA~BAUM-4637,72948,Vogel-Kirsche `Plena`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.03,21,517981167,5443651668
BKA~BAUM-2975,71531,Vogel-Kirsche `Plena`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.02,22,517988065,5443656466
BKA-49418,49418,Winterlinde `Greenspire`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.94,30,518003061,5443658866
BKA~BAUM-2977,71533,Winterlinde `Greenspire`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.02,22,518010958,5443664363
BKA-66461,66461,Winterlinde `Greenspire`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.99,25,518019455,5443668162
BKA-48577,48577,Hänge-Birke,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.75,49,518035050,5443683656
BKA~BAUM-3310,71758,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.02,22,518046246,5443672660
BKA~BAUM-5135,73350,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Katzensteige,01.01.14,10,518053007,5443671495
BKA-48356,48356,Schmalblättrige Esche,Heilbronn,HN Äussere Bezirke,Gemmingstal,Badener Straße,01.01.93,31,518170940,5442408946
BKA-48355,48355,Schmalblättrige Esche,Heilbronn,HN Äussere Bezirke,Gemmingstal,Badener Straße,01.01.93,31,518171974,5442415664
BKA-48354,48354,Schmalblättrige Esche,Heilbronn,HN Äussere Bezirke,Gemmingstal,Badener Straße,01.01.93,31,518173154,5442422477
BKA-48364,48364,Winter-Linde,Heilbronn,HN Äussere Bezirke,Gemmingstal,Badener Straße,01.01.94,30,518201563,5442382981
BKA~BAUM-8246,76571,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518424437,5444278267
BKA~BAUM-8245,76570,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518429166,5444283712
BKA~BAUM-8244,76569,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518425441,5444293886
BKA~BAUM-8243,76568,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518426157,5444298757
BKA~BAUM-8242,76567,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518426158,5444305635
BKA~BAUM-8241,76566,Trauben-Eiche,Heilbronn,HN Äussere Bezirke,Hundsberg / Pfühlpark,Bürg,,,518422003,5444309934
